id,key,value,type
379853314,name,北京路,regular
379853314,lanes,2,regular
379853314,oneway,yes,regular
379853314,highway,secondary,regular
379853314,en,Beijing Road,name
379939364,part,yes,building
380012665,name,运盐河路,regular
380012665,oneway,yes,regular
380012665,highway,construction,regular
380018466,name,东江路,regular
380018466,oneway,yes,regular
380018466,highway,tertiary,regular
380018466,en,Dongjiang Road,name
380041005,highway,service,regular
380041025,highway,footway,regular
380041646,shape,flat,roof
380041646,colour,8c9293,roof
380041646,part,yes,building
380046002,height,7,regular
380046002,min_height,1,regular
380046002,part,yes,building
380052464,building,yes,regular
380063766,highway,residential,regular
380063781,leisure,park,regular
380063796,highway,residential,regular
380063811,highway,footway,regular
380066227,highway,residential,regular
380066242,highway,residential,regular
380067598,building,industrial,regular
380079372,height,9.8,regular
380079372,shape,flat,roof
380079372,colour,8c9293,roof
380079372,part,yes,building
380079372,levels,3,building
380079414,landuse,grass,regular
380101746,highway,secondary,regular
380101746,lanes,2,regular
380101746,name,裕民南路,regular
380101746,en,South Yumin Road,name
380172845,highway,residential,regular
380172865,bridge,yes,regular
380172865,highway,residential,regular
380172865,maxspeed,20,regular
380172880,building,industrial,regular
380172907,landuse,construction,regular
380186572,waterway,riverbank,regular
380195328,oneway,yes,regular
380195328,highway,service,regular
380216600,landuse,residential,regular
380216615,name,文荟路,regular
380216615,highway,tertiary,regular
380339835,name,高级法院,regular
380339835,source,Bing,regular
380339835,en,Shanghai American Club,name
380339835,building,yes,regular
380339835,heritage,4,regular
380339835,old_name,花旗总会,regular
380339835,start_date,1925,regular
380339835,street,福州路,addr
380339835,ref,A-Ⅲ-031,heritage
380339835,levels,8,building
380339835,housenumber,209,addr
380339835,operator,上海市优秀历史建筑,heritage
380339850,source,Bing,regular
380339850,building,yes,regular
380339850,levels,8,building
380339865,source,Bing,regular
380339865,building,yes,regular
380339865,levels,10,building
380339880,source,Bing,regular
380339880,building,yes,regular
380339896,source,Bing,regular
380339896,building,yes,regular
380339896,levels,8,building
380339912,source,Bing,regular
380339912,building,yes,regular
380339927,name,手表七厂办公楼,regular
380339927,source,Bing,regular
380339927,building,yes,regular
380339927,heritage,4,regular
380339927,old_name,三井洋行,regular
380339927,start_date,1937,regular
380339927,street,四川中路,addr
380339927,ref,A-Ⅲ-055,heritage
380339927,levels,4,building
380339927,housenumber,175,addr
380339927,operator,上海市优秀历史建筑,heritage
380339955,source,Bing,regular
380339955,building,yes,regular
380339955,levels,4,building
380339971,name,洛克·外滩源,regular
380339971,source,Bing,regular
380339971,building,yes,regular
380339971,heritage,yes,regular
380339971,old_name,洋行,regular
380339971,start_date,1911,regular
380339971,street,圆明园路,addr
380339971,ref,A-Ⅲ-023,heritage
380339971,levels,3,building
380339971,housenumber,97,addr
380339971,operator,上海市优秀历史建筑,heritage
380339986,source,Bing,regular
380339986,building,yes,regular
380339986,levels,10,building
380340001,source,Bing,regular
380340001,building,yes,regular
380340001,levels,7,building
380340016,source,Bing,regular
380340016,building,yes,regular
380340016,levels,5,building
380340033,source,Bing,regular
380340033,building,yes,regular
380340033,levels,4,building
380358958,source,Bing,regular
380358958,building,yes,regular
380358973,source,Bing,regular
380358973,building,yes,regular
380358988,source,Bing,regular
380358988,building,yes,regular
380359003,source,Bing,regular
380359003,building,yes,regular
380359018,source,Bing,regular
380359018,building,yes,regular
380359033,source,Bing,regular
380359033,building,yes,regular
380359048,source,Bing,regular
380359048,building,yes,regular
380359063,source,Bing,regular
380359063,highway,unclassified,regular
380359078,source,Bing,regular
380359078,highway,unclassified,regular
380379966,height,2,regular
380379966,shape,flat,roof
380379966,colour,d5c8b7,roof
380379966,part,yes,building
380379966,colour,d5c8b7,building
380534878,building,yes,regular
380534893,building,yes,regular
380537309,name,西南十楼B楼,regular
380537309,en,Xinan Apartments Building 10B,name
380537309,building,college,regular
380537324,highway,service,regular
380633295,boat,yes,regular
380633295,name,长江,regular
380633295,en,Yangtze River,name
380633295,waterway,river,regular
380633295,wikidata,Q5413,regular
380633295,wikipedia,zh:长江,regular
380705143,boundary,administrative,regular
380705143,admin_level,6,regular
380710940,source,estimated,regular
380710940,boundary,administrative,regular
380710940,admin_level,5,regular
380723433,boundary,administrative,regular
380723433,admin_level,6,regular
380723452,boundary,administrative,regular
380723452,admin_level,6,regular
380755886,layer,1,regular
380755886,bridge,yes,regular
380755886,highway,tertiary,regular
380777493,source,http://upload.wikimedia.org/wikipedia/commons/d/d1/Subdivisions_of_Changzhou%2C_China.png,regular
380777493,boundary,administrative,regular
380777493,admin_level,5,regular
380820525,height,8.5,regular
380820525,part,yes,building
380820525,colour,8c9293,building
380820525,material,glass,building
380826565,boundary,administrative,regular
380826565,admin_level,6,regular
380826603,boundary,administrative,regular
380826603,admin_level,6,regular
380911233,oneway,no,regular
380911233,highway,residential,regular
380933862,area,yes,regular
380933862,height,1,regular
380933862,barrier,hedge,regular
380958855,landuse,grass,regular
380964750,height,9.2,regular
380964750,part,yes,building
380964750,colour,f8f5d8,building
380971691,height,2,regular
380971691,barrier,wall,regular
380971710,access,permissive,regular
380971710,highway,service,regular
380978816,building,yes,regular
381068995,highway,residential,regular
381069014,amenity,parking,regular
381080452,landuse,farmland,regular
381090342,highway,footway,regular
381090374,leisure,park,regular
381114531,highway,residential,regular
381122895,name,AT&S ,regular
381122895,building,industrial,regular
381122895,city,"Minhang, Shanghai, China",addr
381122895,street,"Jindu Rd,",addr
381122895,housenumber,5000,addr
381142549,building,apartments,regular
381157982,bridge,yes,regular
381157982,highway,footway,regular
381426504,highway,residential,regular
381427319,highway,residential,regular
381434058,name,校西路,regular
381434058,oneway,yes,regular
381434058,highway,construction,regular
381434058,en,Xiaoxi Road,name
381434058,construction,tertiary,regular
381443478,height,38.2,regular
381443478,min_height,4,regular
381443478,part,yes,building
381443478,colour,8c9293,building
381443478,material,glass,building
381480428,source,bing,regular
381480428,building,yes,regular
381482310,natural,coastline,regular
381482310,source,bing,regular
381489276,landuse,grass,regular
381663165,name,尚德路,regular
381663165,highway,tertiary,regular
381673382,highway,service,regular
381673382,motor_vehicle,destination,regular
381675761,ref,S336,regular
381675761,lanes,2,regular
381675761,oneway,yes,regular
381675761,highway,primary,regular
381675791,name,珠江南路,regular
381675791,highway,tertiary,regular
381675791,en,Zhujiang South Road,name
381677721,name,中央路,regular
381677721,highway,tertiary,regular
381677721,en,Zhongyang Road,name
381945551,name,奉贤路,regular
381945551,oneway,yes,regular
381945551,highway,residential,regular
381945551,en,Fengxian Road,name
381945551,cycleway,opposite,regular
381977485,building,apartments,regular
381979780,building,apartments,regular
381979797,building,apartments,regular
381983209,name,熊猫馆,regular
381983209,tourism,zoo,regular
381983209,building,yes,regular
381987878,building,apartments,regular
381987895,building,industrial,regular
381990391,height,1.6,regular
381990391,barrier,hedge,regular
382157312,name,新安江路,regular
382157312,oneway,yes,regular
382157312,highway,tertiary,regular
382157312,en,Xin'anjiang Road,name
382397573,building,apartments,regular
382397588,name,32,regular
382397588,building,apartments,regular
382397603,name,8,regular
382397603,building,apartments,regular
382397618,name,8,regular
382397618,building,apartments,regular
382397633,name,29,regular
382397633,building,apartments,regular
382397648,building,apartments,regular
382398647,building,yes,regular
382417484,height,2.8,regular
382417484,part,yes,building
382417484,colour,e1997b,building
382440362,height,3.8,regular
382440362,min_height,0.3,regular
382440362,part,yes,building
382440362,colour,8c9293,building
382440362,material,glass,building
382473901,height,0.3,regular
382473901,shape,flat,roof
382473901,colour,d5c1b9,roof
382473901,part,yes,building
382561312,source,Bing,regular
382561312,building,yes,regular
382561327,source,Bing,regular
382561327,waterway,river,regular
382561342,source,Bing,regular
382561342,highway,unclassified,regular
382561357,source,Bing,regular
382561357,highway,unclassified,regular
382615424,name,集贤路,regular
382615424,lanes,2,regular
382615424,oneway,yes,regular
382615424,highway,tertiary,regular
382615424,en,Jixian Road,name
382648048,landuse,construction,regular
382649947,building,apartments,regular
382651509,landuse,industrial,regular
382849866,building,yes,regular
382849866,shape,flat,roof
382849866,colour,8c9293,roof
382849866,levels,1,building
382861037,sport,basketball,regular
382861037,leisure,pitch,regular
382861037,surface,concrete,regular
382893198,building,yes,regular
382999019,name,龙盛大道,regular
382999019,lanes,3,regular
382999019,oneway,yes,regular
382999019,highway,primary,regular
382999019,en,Longsheng Avenue,name
383041035,height,21,regular
383041035,min_height,18.8,regular
383041035,colour,8c9293,roof
383041035,part,yes,building
383041035,colour,8c9293,building
383050666,building,yes,regular
383062112,access,permissive,regular
383062112,highway,footway,regular
383065602,fee,yes,regular
383065602,amenity,parking,regular
383065602,parking,surface,regular
383096206,height,31,regular
383096206,part,yes,building
383205224,layer,1,regular
383205224,bridge,yes,regular
383205224,highway,pedestrian,regular
383297748,height,14,regular
383297748,part,yes,building
383375829,source,Bing,regular
383375829,natural,water,regular
383375844,name,建平大道,regular
383375844,highway,secondary,regular
383400561,highway,residential,regular
383400561,embankment,yes,regular
383405872,highway,primary,regular
383405872,name,建国路,regular
383405872,oneway,yes,regular
383572710,area,yes,regular
383581841,highway,residential,regular
383594030,building,commercial,regular
383715718,name,南陶浜路,regular
383715718,highway,tertiary,regular
383715718,en,NanTaoBang Road,name
383718631,highway,footway,regular
383719742,landuse,residential,regular
383722536,highway,footway,regular
383794183,shape,flat,roof
383794183,colour,8c9293,roof
383794183,part,yes,building
383794183,levels,5,building
383801376,building,yes,regular
383801376,shape,gabled,roof
383801376,colour,cdaa9d,roof
383801376,levels,6,building
383801391,building,yes,regular
383801391,shape,gabled,roof
383801391,colour,cdaa9d,roof
383801391,levels,6,building
383809384,shape,flat,roof
383809384,colour,bfc6ca,roof
383809384,part,yes,building
383809384,levels,3,building
383811452,height,2.8,regular
383811452,part,yes,building
383889769,highway,residential,regular
383931939,name,案山路,regular
383931939,highway,tertiary,regular
383931939,en,AnShan Road,name
383959306,oneway,yes,regular
383959306,highway,tertiary_link,regular
383968558,height,170,regular
383968558,min_height,165,regular
383968558,shape,flat,roof
383968558,colour,8c9293,roof
383968558,part,yes,building
383968558,colour,bfc6ca,building
383968756,ref,沿江公路(S356),regular
383968756,name,沿江公路,regular
383968756,lanes,2,regular
383968756,oneway,yes,regular
383968756,highway,primary,regular
383968756,en,Yanjiang Highway,name
384006824,height,1.4,regular
384006824,barrier,fence,regular
384127990,gauge,1435,regular
384127990,railway,rail,regular
384127990,service,yard,regular
384127990,voltage,25000,regular
384127990,frequency,50,regular
384127990,electrified,contact_line,regular
384138152,railway,rail,regular
384140740,railway,rail,regular
384142618,railway,rail,regular
384142618,embankment,yes,regular
384144780,railway,rail,regular
384144780,embankment,yes,regular
384144795,bridge,yes,regular
384144795,railway,rail,regular
384144810,bridge,yes,regular
384144810,railway,rail,regular
384146494,gauge,1435,regular
384146494,layer,1,regular
384146494,usage,main,regular
384146494,bridge,yes,regular
384146494,oneway,yes,regular
384146494,railway,rail,regular
384146494,voltage,25000,regular
384146494,maxspeed,350,regular
384146494,frequency,50,regular
384146494,highspeed,yes,regular
384146494,electrified,contact_line,regular
384167652,height,21,regular
384167652,colour,d5c1b9,roof
384167652,part,yes,building
384194996,height,96,regular
384194996,part,yes,building
384194996,colour,f8f5d8,building
384204173,landuse,grass,regular
384254558,name,仙宁线,regular
384254558,gauge,1435,regular
384254558,layer,1,regular
384254558,usage,main,regular
384254558,bridge,yes,regular
384254558,oneway,yes,regular
384254558,railway,rail,regular
384254558,voltage,25000,regular
384254558,maxspeed,350,regular
384254558,frequency,50,regular
384254558,highspeed,yes,regular
384254558,electrified,contact_line,regular
384254590,name,仙宁线,regular
384254590,gauge,1435,regular
384254590,layer,1,regular
384254590,usage,main,regular
384254590,oneway,yes,regular
384254590,railway,rail,regular
384254590,voltage,25000,regular
384254590,maxspeed,350,regular
384254590,frequency,50,regular
384254590,highspeed,yes,regular
384254590,embankment,yes,regular
384254590,electrified,contact_line,regular
384254606,name,仙宁线,regular
384254606,gauge,1435,regular
384254606,usage,main,regular
384254606,oneway,yes,regular
384254606,railway,rail,regular
384254606,voltage,25000,regular
384254606,maxspeed,350,regular
384254606,frequency,50,regular
384254606,highspeed,yes,regular
384254606,embankment,yes,regular
384254606,electrified,contact_line,regular
384260655,bridge,yes,regular
384260655,railway,rail,regular
384260670,railway,rail,regular
384260670,embankment,yes,regular
384260685,railway,rail,regular
384260685,embankment,yes,regular
384262494,name,仙宁线,regular
384262494,gauge,1435,regular
384262494,usage,main,regular
384262494,bridge,yes,regular
384262494,oneway,yes,regular
384262494,railway,rail,regular
384262494,voltage,25000,regular
384262494,maxspeed,350,regular
384262494,frequency,50,regular
384262494,highspeed,yes,regular
384262494,electrified,contact_line,regular
384262509,bridge,yes,regular
384262509,railway,rail,regular
384267807,railway,rail,regular
384268779,bridge,yes,regular
384268779,railway,rail,regular
384268797,railway,rail,regular
384268812,railway,rail,regular
384270979,railway,rail,regular
384274157,layer,1,regular
384274157,bridge,yes,regular
384274157,railway,rail,regular
384339128,highway,construction,regular
384339196,building,yes,regular
384339239,building,yes,regular
384339285,building,yes,regular
384339343,building,yes,regular
384339378,building,yes,regular
384346542,landuse,grass,regular
384364000,highway,footway,regular
384364953,colour,7d827e,regular
384364953,height,0.5,regular
384364953,barrier,wall,regular
384547622,source,bing,regular
384547622,natural,water,regular
384550864,source,bing,regular
384550864,natural,water,regular
384569048,ref,S360,regular
384569048,highway,primary,regular
384569171,source,bing,regular
384569171,highway,tertiary,regular
384569220,source,bing,regular
384569220,highway,track,regular
384569278,source,bing,regular
384569278,landuse,residential,regular
384601429,source,Bing,regular
384601429,building,yes,regular
384601444,source,Bing,regular
384601444,building,yes,regular
384601459,source,Bing,regular
384601459,building,yes,regular
384601474,source,Bing,regular
384601474,building,yes,regular
384601489,source,Bing,regular
384601489,building,yes,regular
384601504,source,Bing,regular
384601504,waterway,riverbank,regular
384601519,source,Bing,regular
384601519,highway,unclassified,regular
384601534,source,Bing,regular
384601534,highway,unclassified,regular
384611960,name,嘉定学生公寓20号楼,regular
384611960,building,dormitory,regular
384667756,height,49,regular
384667756,min_height,36.5,regular
384667756,shape,dome,roof
384667756,height,12.5,roof
384667756,part,yes,building
384667756,material,glass,roof
384668309,oneway,yes,regular
384668309,tunnel,yes,regular
384668309,highway,primary_link,regular
384695062,height,39,regular
384695062,min_height,26,regular
384695062,shape,round,roof
384695062,height,9,roof
384695062,part,yes,building
384695062,material,glass,roof
384695062,colour,f8f5d8,building
384775614,name,学林路,regular
384775614,highway,residential,regular
384775614,en,Xuelin Road,name
384791642,highway,path,regular
384791657,highway,path,regular
384791672,highway,track,regular
384791687,highway,path,regular
384791702,highway,residential,regular
384791717,highway,track,regular
384792911,building,apartments,regular
384800305,height,21,regular
384800305,part,yes,building
384800305,colour,f8f5d8,building
384808385,height,12,regular
384808385,shape,skillion,roof
384808385,colour,bfc6ca,roof
384808385,height,3,roof
384808385,part,yes,building
384808385,direction,210.3,roof
384808385,colour,f8f5d8,building
384819589,height,96,regular
384819589,part,yes,building
384819589,colour,f8f5d8,building
384826192,height,138,regular
384826192,min_height,120,regular
384826192,part,yes,building
384826192,colour,f8f5d8,building
384826207,height,138,regular
384826207,min_height,120,regular
384826207,part,yes,building
384826207,colour,f8f5d8,building
384845612,height,138,regular
384845612,min_height,120,regular
384845612,part,yes,building
384845612,colour,f8f5d8,building
384853544,landuse,grass,regular
384875100,height,25,regular
384875100,min_height,24.5,regular
384875100,shape,flat,roof
384875100,part,yes,building
384875100,material,glass,roof
384927986,highway,tertiary,regular
384965253,height,9,regular
384965253,shape,flat,roof
384965253,colour,8c9293,roof
384965253,part,yes,building
384965253,colour,f8f5d8,building
384965253,levels,2,building
384974023,height,9.5,regular
384974023,part,yes,building
384974023,colour,b4cde5,building
384974023,material,glass,building
384980111,source,Bing,regular
384980111,building,yes,regular
384980126,source,Bing,regular
384980126,building,yes,regular
384980141,source,Bing,regular
384980141,building,yes,regular
384980156,source,Bing,regular
384980156,waterway,canal,regular
384980173,source,Bing,regular
384980173,highway,unclassified,regular
384987379,height,58,regular
384987379,shape,flat,roof
384987379,colour,8c9293,roof
384987379,part,yes,building
384987379,levels,19,building
385001346,height,25,regular
385001346,min_height,24.5,regular
385001346,shape,flat,roof
385001346,part,yes,building
385001346,material,glass,roof
385009844,height,25,regular
385009844,min_height,24.5,regular
385009844,colour,8c9293,roof
385009844,part,yes,building
385009844,colour,d5c8b7,building
385080369,height,30,regular
385080369,min_height,27,regular
385080369,colour,d5c1b9,roof
385080369,part,yes,building
385080369,colour,f8f5d8,building
385084723,height,138,regular
385084723,min_height,120,regular
385084723,part,yes,building
385084723,colour,f8f5d8,building
385084751,height,138,regular
385084751,part,yes,building
385084751,colour,f8f5d8,building
385084770,height,138,regular
385084770,min_height,120,regular
385084770,part,yes,building
385084770,colour,f8f5d8,building
385084789,height,138,regular
385084789,min_height,120,regular
385084789,part,yes,building
385084789,colour,f8f5d8,building
385084808,height,150,regular
385084808,min_height,138,regular
385084808,shape,flat,roof
385084808,colour,8c9293,roof
385084808,part,yes,building
385084808,colour,85b3de,building
385084808,levels,40,building
385084808,material,glass,building
385084808,min,37,building
385091819,height,25,regular
385091819,min_height,24.5,regular
385091819,colour,8c9293,roof
385091819,part,yes,building
385091819,colour,d5c8b7,building
385133591,colour,f8f5d8,regular
385133591,height,28,regular
385133591,barrier,wall,regular
385133591,min_height,26,regular
385133606,height,30,regular
385133606,min_height,28,regular
385133606,colour,d5c1b9,roof
385133606,part,yes,building
385133606,colour,f8f5d8,building
385200065,highway,footway,regular
385206390,landuse,commercial,regular
385207338,highway,footway,regular
385220649,name,京沪高速铁路,regular
385220649,gauge,1435,regular
385220649,layer,1,regular
385220649,usage,main,regular
385220649,bridge,yes,regular
385220649,oneway,yes,regular
385220649,railway,rail,regular
385220649,voltage,25000,regular
385220649,maxspeed,380,regular
385220649,frequency,50,regular
385220649,highspeed,yes,regular
385220649,electrified,contact_line,regular
385220664,name,京沪高速铁路,regular
385220664,gauge,1435,regular
385220664,layer,1,regular
385220664,usage,main,regular
385220664,bridge,yes,regular
385220664,railway,rail,regular
385220664,voltage,25000,regular
385220664,maxspeed,380,regular
385220664,frequency,50,regular
385220664,highspeed,yes,regular
385220664,electrified,contact_line,regular
385220679,name,京沪高速铁路,regular
385220679,gauge,1435,regular
385220679,layer,1,regular
385220679,usage,main,regular
385220679,cutting,yes,regular
385220679,railway,rail,regular
385220679,voltage,25000,regular
385220679,maxspeed,380,regular
385220679,frequency,50,regular
385220679,highspeed,yes,regular
385220679,electrified,contact_line,regular
385220694,railway,rail,regular
385220694,embankment,yes,regular
385222504,railway,rail,regular
385222519,name,京沪高速铁路,regular
385222519,gauge,1435,regular
385222519,layer,1,regular
385222519,usage,main,regular
385222519,railway,rail,regular
385222519,voltage,25000,regular
385222519,maxspeed,380,regular
385222519,frequency,50,regular
385222519,highspeed,yes,regular
385222519,embankment,yes,regular
385222519,electrified,contact_line,regular
385222535,railway,rail,regular
385222535,embankment,yes,regular
385222550,bridge,yes,regular
385222550,railway,rail,regular
385222565,name,京沪高速铁路,regular
385222565,gauge,1435,regular
385222565,layer,2,regular
385222565,usage,main,regular
385222565,railway,rail,regular
385222565,voltage,25000,regular
385222565,maxspeed,380,regular
385222565,frequency,50,regular
385222565,highspeed,yes,regular
385222565,electrified,contact_line,regular
385222580,name,京沪高速铁路,regular
385222580,gauge,1435,regular
385222580,layer,2,regular
385222580,usage,main,regular
385222580,bridge,yes,regular
385222580,railway,rail,regular
385222580,voltage,25000,regular
385222580,maxspeed,380,regular
385222580,frequency,50,regular
385222580,highspeed,yes,regular
385222580,electrified,contact_line,regular
385350401,railway,rail,regular
385352302,railway,rail,regular
385355106,name,京沪高速铁路,regular
385355106,gauge,1435,regular
385355106,layer,2,regular
385355106,usage,main,regular
385355106,railway,rail,regular
385355106,voltage,25000,regular
385355106,maxspeed,380,regular
385355106,frequency,50,regular
385355106,highspeed,yes,regular
385355106,embankment,yes,regular
385355106,electrified,contact_line,regular
385355121,name,京沪高速铁路,regular
385355121,gauge,1435,regular
385355121,layer,2,regular
385355121,usage,main,regular
385355121,bridge,yes,regular
385355121,railway,rail,regular
385355121,voltage,25000,regular
385355121,maxspeed,380,regular
385355121,frequency,50,regular
385355121,highspeed,yes,regular
385355121,electrified,contact_line,regular
385355136,bridge,yes,regular
385355136,railway,rail,regular
385355151,bridge,yes,regular
385355151,railway,rail,regular
385355166,bridge,yes,regular
385355166,railway,rail,regular
385355182,bridge,yes,regular
385355182,railway,rail,regular
385355472,railway,rail,regular
385355472,embankment,yes,regular
385357162,railway,rail,regular
385357177,railway,rail,regular
385436477,source,Bing,regular
385436477,building,yes,regular
385436493,source,Bing,regular
385436493,building,yes,regular
385436509,source,Bing,regular
385436509,waterway,river,regular
385436526,source,Bing,regular
385436526,highway,unclassified,regular
385495844,source,Bing,regular
385495844,highway,unclassified,regular
385495859,source,bing,regular
385495859,highway,unclassified,regular
385495879,source,Bing,regular
385495879,highway,unclassified,regular
385506104,source,Bing,regular
385506104,landuse,forest,regular
385506126,source,Bing,regular
385506126,building,yes,regular
385506147,source,Bing,regular
385506147,highway,unclassified,regular
385512875,source,Bing,regular
385512875,highway,unclassified,regular
385581316,railway,rail,regular
385581331,railway,rail,regular
385581346,railway,rail,regular
385581361,railway,rail,regular
385581376,railway,rail,regular
385581403,railway,rail,regular
385581418,railway,rail,regular
385642328,source,Bing,regular
385642328,natural,wood,regular
385642343,source,Bing,regular
385642343,highway,unclassified,regular
385642358,source,Bing,regular
385642358,highway,unclassified,regular
385642373,source,Bing,regular
385642373,highway,unclassified,regular
385660856,highway,footway,regular
385664141,highway,service,regular
385665183,oneway,yes,regular
385665183,highway,secondary,regular
385665183,construction,secondary,regular
385666347,name,金桥东路,regular
385666347,oneway,yes,regular
385666347,highway,secondary,regular
385666347,en,Jinqiao Road East,name
385765993,natural,water,regular
385786216,railway,rail,regular
385786231,bridge,yes,regular
385786231,railway,rail,regular
385786246,bridge,yes,regular
385786246,railway,rail,regular
385786261,bridge,yes,regular
385786261,railway,rail,regular
385787482,oneway,yes,regular
385787482,highway,secondary,regular
385804773,building,apartments,regular
385804788,building,apartments,regular
385808228,building,apartments,regular
385808256,building,apartments,regular
385808273,building,house,regular
385940012,name,通州湾快速路,regular
385940012,layer,1,regular
385940012,bridge,yes,regular
385940012,oneway,yes,regular
385940012,highway,primary,regular
385941339,railway,rail,regular
385944505,railway,rail,regular
385944520,railway,rail,regular
385944535,railway,rail,regular
385944550,railway,rail,regular
385944565,railway,rail,regular
385944580,railway,rail,regular
385944596,railway,rail,regular
385944611,railway,rail,regular
385944627,railway,rail,regular
385944642,railway,rail,regular
385944657,railway,rail,regular
385944672,railway,rail,regular
385944687,railway,rail,regular
385946167,tunnel,yes,regular
385946167,railway,rail,regular
385946191,railway,rail,regular
385948030,highway,residential,regular
386077905,natural,water,regular
386077927,highway,tertiary,regular
386277109,waterway,riverbank,regular
386350234,oneway,yes,regular
386350234,highway,secondary,regular
386599027,highway,tertiary,regular
386620753,waterway,riverbank,regular
386623802,waterway,riverbank,regular
386625723,waterway,riverbank,regular
386659622,building,apartments,regular
386662912,building,commercial,regular
386669093,landuse,industrial,regular
386669108,building,industrial,regular
386670132,highway,tertiary,regular
386691411,oneway,yes,regular
386691411,highway,primary,regular
386741597,ref,S19,regular
386741597,name,通洋高速,regular
386741597,oneway,yes,regular
386741597,highway,motorway,regular
386741597,en,Tongyang Expressway,name
386741597,maxspeed,120,regular
386755655,building,commercial,regular
386756673,highway,residential,regular
386756688,landuse,construction,regular
386821267,footway,crossing,regular
386821267,highway,footway,regular
386821288,footway,sidewalk,regular
386821288,highway,footway,regular
386821306,footway,sidewalk,regular
386821306,highway,footway,regular
386821948,footway,sidewalk,regular
386821948,highway,footway,regular
386822373,highway,footway,regular
386824690,footway,crossing,regular
386824690,highway,footway,regular
386829306,footway,sidewalk,regular
386829306,highway,footway,regular
386829332,footway,sidewalk,regular
386829332,highway,footway,regular
386830791,footway,sidewalk,regular
386830791,highway,footway,regular
386833534,sport,basketball,regular
386833534,leisure,pitch,regular
386834068,sport,tennis,regular
386834068,leisure,pitch,regular
386835320,highway,footway,regular
386836315,highway,footway,regular
386844508,layer,1,regular
386844508,bridge,yes,regular
386844508,railway,rail,regular
386844508,service,spur,regular
386844523,layer,1,regular
386844523,bridge,yes,regular
386844523,railway,rail,regular
386844523,service,spur,regular
386844679,cutting,yes,regular
386844679,highway,residential,regular
386847175,highway,residential,regular
386848501,layer,1,regular
386848501,bridge,yes,regular
386848501,highway,residential,regular
386848516,oneway,yes,regular
386848516,highway,secondary,regular
386849922,layer,1,regular
386849922,bridge,yes,regular
386849922,highway,residential,regular
386890518,highway,residential,regular
386890594,highway,residential,regular
386893723,name,运河南路,regular
386893723,layer,1,regular
386893723,bridge,yes,regular
386893723,oneway,yes,regular
386893723,source,Bing,regular
386893723,highway,primary,regular
387045222,railway,rail,regular
387045239,railway,rail,regular
387045254,railway,rail,regular
387050436,railway,rail,regular
387050451,railway,rail,regular
387050466,railway,rail,regular
387050481,railway,rail,regular
387050496,railway,rail,regular
387050511,railway,rail,regular
387050526,gauge,1435,regular
387050526,railway,rail,regular
387050526,voltage,25000,regular
387050526,frequency,50,regular
387050526,electrified,contact_line,regular
387050541,railway,rail,regular
387051267,railway,rail,regular
387051296,railway,rail,regular
387051623,oneway,yes,regular
387051623,highway,motorway_link,regular
387148637,bridge,yes,regular
387148637,highway,footway,regular
387154349,height,30,regular
387154349,min_height,28,regular
387154349,colour,d5c1b9,roof
387154349,part,yes,building
387154349,colour,f8f5d8,building
387181993,height,87,regular
387181993,min_height,81,regular
387181993,shape,skillion,roof
387181993,colour,8c9293,roof
387181993,height,1,roof
387181993,part,yes,building
387181993,direction,62.7,roof
387181993,colour,d5c8b7,building
387205743,height,30,regular
387205743,min_height,28,regular
387205743,colour,d5c1b9,roof
387205743,part,yes,building
387205743,colour,f8f5d8,building
387295989,height,87,regular
387295989,shape,skillion,roof
387295989,colour,8c9293,roof
387295989,height,1,roof
387295989,part,yes,building
387295989,direction,152.6,roof
387295989,colour,d5c8b7,building
387301495,height,17,regular
387301495,building,yes,regular
387301495,shape,flat,roof
387301495,colour,8c9293,roof
387301495,colour,d5c8b7,building
387301495,levels,5,building
387303586,height,16,regular
387303586,shape,flat,roof
387303586,colour,8c9293,roof
387303586,part,yes,building
387303586,levels,6,building
387321423,height,16,regular
387321423,shape,flat,roof
387321423,colour,8c9293,roof
387321423,part,yes,building
387321423,levels,6,building
387361759,height,86,regular
387361759,min_height,81,regular
387361759,shape,flat,roof
387361759,colour,8c9293,roof
387361759,part,yes,building
387378418,height,30.5,regular
387378418,min_height,30,regular
387378418,colour,bfc6ca,roof
387378418,part,yes,building
387378418,colour,8c9293,building
387378651,landuse,residential,regular
387381262,building,yes,regular
387511399,building,yes,regular
387511414,building,yes,regular
387540973,highway,unclassified,regular
387640148,bridge,yes,regular
387640148,highway,service,regular
387686913,bridge,yes,regular
387686913,railway,rail,regular
387686928,bridge,yes,regular
387686928,railway,rail,regular
387686928,service,siding,regular
387686945,railway,rail,regular
387686962,railway,rail,regular
387686962,service,siding,regular
387686977,railway,rail,regular
387753102,railway,rail,regular
387793076,bridge,yes,regular
387793076,railway,rail,regular
387793091,railway,rail,regular
387793091,service,crossover,regular
387793106,railway,rail,regular
387793106,service,yard,regular
387793121,railway,rail,regular
387793121,service,yard,regular
387793136,railway,rail,regular
387798340,bridge,yes,regular
387798340,electrified,contact_line,regular
387798340,layer,2,regular
387798340,railway,rail,regular
387798340,service,siding,regular
387798340,tracks,1,regular
387828091,gauge,1435,regular
387828091,layer,1,regular
387828091,usage,main,regular
387828091,bridge,yes,regular
387828091,oneway,yes,regular
387828091,railway,rail,regular
387828091,voltage,25000,regular
387828091,frequency,50,regular
