id,key,value,type
25926073,highway,traffic_signals,regular
25926073,traffic_signals,signal,regular
26041464,highway,traffic_signals,regular
26197722,highway,traffic_signals,regular
26199652,created_by,JOSM,regular
26199667,created_by,JOSM,regular
26199684,created_by,JOSM,regular
26199699,created_by,JOSM,regular
26199742,created_by,JOSM,regular
26202703,created_by,JOSM,regular
26202718,created_by,JOSM,regular
26202760,created_by,JOSM,regular
26286681,created_by,JOSM,regular
26287294,created_by,JOSM,regular
26287324,created_by,JOSM,regular
26287347,highway,traffic_signals,regular
26304779,created_by,JOSM,regular
26304799,created_by,JOSM,regular
26304824,created_by,JOSM,regular
26364159,highway,traffic_signals,regular
26364159,created_by,JOSM,regular
26391516,created_by,JOSM,regular
26414471,created_by,JOSM,regular
26482818,created_by,JOSM,regular
26482894,created_by,JOSM,regular
26483911,created_by,JOSM,regular
26484048,highway,bus_stop,regular
26484048,name,水乐洞,regular
26484067,amenity,parking,regular
26484091,created_by,JOSM,regular
26484111,created_by,JOSM,regular
26580154,created_by,JOSM,regular
26580169,created_by,JOSM,regular
26580184,created_by,JOSM,regular
26580199,created_by,JOSM,regular
26580214,created_by,JOSM,regular
26646178,created_by,JOSM,regular
26683067,created_by,JOSM,regular
26684954,created_by,JOSM,regular
26684970,created_by,JOSM,regular
26685021,created_by,JOSM,regular
26870172,created_by,JOSM,regular
26882411,created_by,JOSM,regular
26882440,highway,traffic_signals,regular
26882440,created_by,JOSM,regular
26882579,created_by,JOSM,regular
26921432,created_by,JOSM,regular
27117771,name,You To,regular
27117771,amenity,pub,regular
27117771,created_by,JOSM,regular
27127977,highway,traffic_signals,regular
27127977,created_by,JOSM,regular
27245733,created_by,JOSM,regular
27246026,created_by,JOSM,regular
27246209,created_by,JOSM,regular
27271726,created_by,JOSM,regular
27271845,created_by,JOSM,regular
27272060,created_by,JOSM,regular
27446760,created_by,JOSM,regular
27446783,created_by,JOSM,regular
27447033,created_by,JOSM,regular
27447048,created_by,JOSM,regular
27447063,created_by,JOSM,regular
27447176,created_by,JOSM,regular
27447217,created_by,JOSM,regular
27447243,created_by,JOSM,regular
27447259,created_by,JOSM,regular
27556070,created_by,JOSM,regular
27556090,created_by,JOSM,regular
27556106,created_by,JOSM,regular
27556124,created_by,JOSM,regular
27556140,created_by,JOSM,regular
27556179,created_by,JOSM,regular
27556194,created_by,JOSM,regular
27556250,created_by,JOSM,regular
27556291,created_by,JOSM,regular
27556311,created_by,JOSM,regular
27556326,created_by,JOSM,regular
27556352,created_by,JOSM,regular
27556374,created_by,JOSM,regular
27556396,created_by,JOSM,regular
27556419,created_by,JOSM,regular
27556436,created_by,JOSM,regular
27556463,created_by,JOSM,regular
27556478,created_by,JOSM,regular
27556495,created_by,JOSM,regular
27556519,created_by,JOSM,regular
27556540,created_by,JOSM,regular
27556555,created_by,JOSM,regular
27556570,created_by,JOSM,regular
27556588,created_by,JOSM,regular
27556603,created_by,JOSM,regular
27568081,source,PGS,regular
27568124,source,PGS,regular
27568220,source,PGS,regular
27568577,source,PGS,regular
27568577,created_by,almien_coastlines,regular
27570262,source,PGS,regular
27570508,source,PGS,regular
27571637,source,PGS,regular
27571637,created_by,almien_coastlines,regular
27571661,source,PGS,regular
27571661,created_by,almien_coastlines,regular
27571743,source,PGS,regular
27571743,created_by,almien_coastlines,regular
27571773,source,PGS,regular
27571773,created_by,almien_coastlines,regular
27571800,source,PGS,regular
27571800,created_by,almien_coastlines,regular
27571843,source,PGS,regular
27571843,created_by,almien_coastlines,regular
27571947,source,PGS,regular
27571947,created_by,almien_coastlines,regular
27571978,source,PGS,regular
27571978,created_by,almien_coastlines,regular
27572022,source,PGS,regular
27572022,created_by,almien_coastlines,regular
27572051,source,PGS,regular
27572051,created_by,almien_coastlines,regular
27572071,source,PGS,regular
27572071,created_by,almien_coastlines,regular
27572088,source,PGS,regular
27572088,created_by,almien_coastlines,regular
27572114,source,PGS,regular
27572114,created_by,almien_coastlines,regular
27572158,source,PGS,regular
27572158,created_by,almien_coastlines,regular
27572236,source,PGS,regular
27572258,source,PGS,regular
27572292,source,PGS,regular
27572313,source,PGS,regular
27572352,source,PGS,regular
27572450,source,PGS,regular
27572488,source,PGS,regular
27572510,source,PGS,regular
27572547,source,PGS,regular
27572579,source,PGS,regular
27572647,source,PGS,regular
27572678,source,PGS,regular
27572705,source,PGS,regular
27572750,source,PGS,regular
27572972,source,PGS,regular
27572972,created_by,almien_coastlines,regular
27573049,source,PGS,regular
27573049,created_by,almien_coastlines,regular
27573071,source,PGS,regular
27573094,source,PGS,regular
27573111,source,PGS,regular
27573184,source,PGS,regular
27573793,source,PGS,regular
27573825,source,PGS,regular
27573825,created_by,almien_coastlines,regular
27573882,source,PGS,regular
27573917,source,PGS,regular
27573981,source,PGS,regular
27573981,created_by,almien_coastlines,regular
27574020,source,PGS,regular
27574020,created_by,almien_coastlines,regular
27574073,source,PGS,regular
27574073,created_by,almien_coastlines,regular
27574109,source,PGS,regular
27574109,created_by,almien_coastlines,regular
27574135,source,PGS,regular
27574135,created_by,almien_coastlines,regular
27574173,source,PGS,regular
27574173,created_by,almien_coastlines,regular
27574205,source,PGS,regular
27574205,created_by,almien_coastlines,regular
27574237,source,PGS,regular
27574237,created_by,almien_coastlines,regular
27574281,source,PGS,regular
27574281,created_by,almien_coastlines,regular
27574308,source,PGS,regular
27574308,created_by,almien_coastlines,regular
27574355,source,PGS,regular
27574355,created_by,almien_coastlines,regular
27574399,source,PGS,regular
27574399,created_by,almien_coastlines,regular
27574452,source,PGS,regular
27574452,created_by,almien_coastlines,regular
27574497,source,PGS,regular
27574497,created_by,almien_coastlines,regular
27574533,source,PGS,regular
27574929,source,PGS,regular
27574929,created_by,almien_coastlines,regular
27574966,source,PGS,regular
27575012,source,PGS,regular
27575045,source,PGS,regular
27575045,created_by,almien_coastlines,regular
27575083,source,PGS,regular
27575083,created_by,almien_coastlines,regular
27575113,source,PGS,regular
27575113,created_by,almien_coastlines,regular
27575202,source,PGS,regular
27575202,created_by,almien_coastlines,regular
27575233,source,PGS,regular
27575233,created_by,almien_coastlines,regular
27575263,source,PGS,regular
27575263,created_by,almien_coastlines,regular
27575320,source,PGS,regular
27575320,created_by,almien_coastlines,regular
27575352,source,PGS,regular
27575352,created_by,almien_coastlines,regular
27575388,source,PGS,regular
27575388,created_by,almien_coastlines,regular
27575433,source,PGS,regular
27575433,created_by,almien_coastlines,regular
27575487,source,PGS,regular
27575487,created_by,almien_coastlines,regular
27575547,source,PGS,regular
27575547,created_by,almien_coastlines,regular
27575592,source,PGS,regular
27575592,created_by,almien_coastlines,regular
27575625,source,PGS,regular
27575625,created_by,almien_coastlines,regular
27575656,source,PGS,regular
27575656,created_by,almien_coastlines,regular
27575678,source,PGS,regular
27575678,created_by,almien_coastlines,regular
27575696,source,PGS,regular
27575696,created_by,almien_coastlines,regular
27575725,source,PGS,regular
27575725,created_by,almien_coastlines,regular
27575753,source,PGS,regular
27575753,created_by,almien_coastlines,regular
27575784,source,PGS,regular
27575784,created_by,almien_coastlines,regular
27575812,source,PGS,regular
27575812,created_by,almien_coastlines,regular
27575844,source,PGS,regular
27575844,created_by,almien_coastlines,regular
27576066,source,PGS,regular
27576066,created_by,almien_coastlines,regular
27576094,source,PGS,regular
27576094,created_by,almien_coastlines,regular
27576124,source,PGS,regular
27576124,created_by,almien_coastlines,regular
27576156,source,PGS,regular
27576156,created_by,almien_coastlines,regular
27576187,source,PGS,regular
27576187,created_by,almien_coastlines,regular
27576224,source,PGS,regular
27576224,created_by,almien_coastlines,regular
27576257,source,PGS,regular
27576257,created_by,almien_coastlines,regular
27576287,source,PGS,regular
27576287,created_by,almien_coastlines,regular
27576319,source,PGS,regular
27576319,created_by,almien_coastlines,regular
27576356,source,PGS,regular
27576356,created_by,almien_coastlines,regular
27576372,source,PGS,regular
27576372,created_by,almien_coastlines,regular
27576392,source,PGS,regular
27576392,created_by,almien_coastlines,regular
27576410,source,PGS,regular
27576410,created_by,almien_coastlines,regular
27576426,source,PGS,regular
27576426,created_by,almien_coastlines,regular
27576456,source,PGS,regular
27576456,created_by,almien_coastlines,regular
27576486,source,PGS,regular
27576486,created_by,almien_coastlines,regular
27576515,source,PGS,regular
27576515,created_by,almien_coastlines,regular
27576540,source,PGS,regular
27576540,created_by,almien_coastlines,regular
27576558,source,PGS,regular
27576558,created_by,almien_coastlines,regular
27576587,source,PGS,regular
27576587,created_by,almien_coastlines,regular
27576621,source,PGS,regular
27576621,created_by,almien_coastlines,regular
27576650,source,PGS,regular
27576650,created_by,almien_coastlines,regular
27576681,source,PGS,regular
27576681,created_by,almien_coastlines,regular
27576723,source,PGS,regular
27576723,created_by,almien_coastlines,regular
27576760,source,PGS,regular
27576760,created_by,almien_coastlines,regular
27576800,source,PGS,regular
27576800,created_by,almien_coastlines,regular
27577020,source,PGS,regular
27577051,source,PGS,regular
27577129,source,PGS,regular
27577166,source,PGS,regular
27577217,source,PGS,regular
27577247,source,PGS,regular
27577263,source,PGS,regular
27577263,created_by,almien_coastlines,regular
27577299,source,PGS,regular
27577299,created_by,almien_coastlines,regular
27577318,source,PGS,regular
27577318,created_by,almien_coastlines,regular
27577340,source,PGS,regular
27577340,created_by,almien_coastlines,regular
27577360,source,PGS,regular
27577380,source,PGS,regular
27577397,source,PGS,regular
27577397,created_by,almien_coastlines,regular
27577417,source,PGS,regular
27577417,created_by,almien_coastlines,regular
27577443,source,PGS,regular
27577459,source,PGS,regular
27577477,source,PGS,regular
27577511,source,PGS,regular
27577511,created_by,almien_coastlines,regular
27577564,source,PGS,regular
27577797,source,PGS,regular
27577835,source,PGS,regular
27577835,created_by,almien_coastlines,regular
27577877,source,PGS,regular
27577877,created_by,almien_coastlines,regular
27578002,source,PGS,regular
27578002,created_by,almien_coastlines,regular
27578037,source,PGS,regular
27578037,created_by,almien_coastlines,regular
27578092,source,PGS,regular
27578092,created_by,almien_coastlines,regular
27578125,source,PGS,regular
27578125,created_by,almien_coastlines,regular
27578176,source,PGS,regular
27578176,created_by,almien_coastlines,regular
27578217,source,PGS,regular
27578217,created_by,almien_coastlines,regular
27578261,source,PGS,regular
27578261,created_by,almien_coastlines,regular
27578314,source,PGS,regular
27578357,source,PGS,regular
27578357,created_by,almien_coastlines,regular
27578392,source,PGS,regular
27578392,created_by,almien_coastlines,regular
27578440,source,PGS,regular
27578440,created_by,almien_coastlines,regular
27578490,source,PGS,regular
27578490,created_by,almien_coastlines,regular
27578527,source,PGS,regular
27578527,created_by,almien_coastlines,regular
27578583,source,PGS,regular
27578583,created_by,almien_coastlines,regular
27578617,source,PGS,regular
27578617,created_by,almien_coastlines,regular
27578654,source,PGS,regular
27578654,created_by,almien_coastlines,regular
27578709,source,PGS,regular
27578709,created_by,almien_coastlines,regular
27578796,source,PGS,regular
27578825,source,PGS,regular
27578825,created_by,almien_coastlines,regular
27578859,source,PGS,regular
27578859,created_by,almien_coastlines,regular
27578897,source,PGS,regular
27578897,created_by,almien_coastlines,regular
27578936,source,PGS,regular
27578987,source,PGS,regular
27578987,created_by,almien_coastlines,regular
27579019,source,PGS,regular
27579019,created_by,almien_coastlines,regular
27579067,source,PGS,regular
27579067,created_by,almien_coastlines,regular
27582332,source,PGS,regular
27582332,created_by,almien_coastlines,regular
27582401,source,PGS,regular
27582401,created_by,almien_coastlines,regular
27582439,source,PGS,regular
27582439,created_by,almien_coastlines,regular
27582463,source,PGS,regular
27582463,created_by,almien_coastlines,regular
27582558,source,PGS,regular
27582558,created_by,almien_coastlines,regular
27582578,source,PGS,regular
27582578,created_by,almien_coastlines,regular
27582599,source,PGS,regular
27582599,created_by,almien_coastlines,regular
27582640,source,PGS,regular
27582640,created_by,almien_coastlines,regular
27582667,source,PGS,regular
27582667,created_by,almien_coastlines,regular
27582682,source,PGS,regular
27582682,created_by,almien_coastlines,regular
27582740,source,PGS,regular
27582740,created_by,almien_coastlines,regular
27582764,source,PGS,regular
27582764,created_by,almien_coastlines,regular
28111346,source,PGS,regular
28111346,created_by,almien_coastlines,regular
28111432,source,PGS,regular
28111481,source,PGS,regular
28111540,source,PGS,regular
28111578,source,PGS,regular
28111613,source,PGS,regular
28111647,source,PGS,regular
28111720,source,PGS,regular
28111752,source,PGS,regular
28111752,created_by,almien_coastlines,regular
28111867,source,PGS,regular
28111867,created_by,almien_coastlines,regular
28111895,source,PGS,regular
28111917,source,PGS,regular
28111917,created_by,almien_coastlines,regular
28111954,source,PGS,regular
28111954,created_by,almien_coastlines,regular
28111985,source,PGS,regular
28111985,created_by,almien_coastlines,regular
28112012,source,PGS,regular
28112086,source,PGS,regular
28112133,source,PGS,regular
28112212,source,PGS,regular
28112261,source,PGS,regular
28112339,source,PGS,regular
28112370,source,PGS,regular
28112400,source,PGS,regular
28112423,source,PGS,regular
28112423,created_by,almien_coastlines,regular
28112446,source,PGS,regular
28112510,source,PGS,regular
28112510,created_by,almien_coastlines,regular
28112560,source,PGS,regular
28112560,created_by,almien_coastlines,regular
28112625,source,PGS,regular
28112625,created_by,almien_coastlines,regular
28112777,source,PGS,regular
28112822,source,PGS,regular
28112822,created_by,almien_coastlines,regular
28112878,source,PGS,regular
28113076,source,PGS,regular
28113076,created_by,almien_coastlines,regular
28113149,source,PGS,regular
28113196,source,PGS,regular
28113196,created_by,almien_coastlines,regular
28113431,source,PGS,regular
28113431,created_by,almien_coastlines,regular
28113543,source,PGS,regular
28113543,created_by,almien_coastlines,regular
28113589,source,PGS,regular
28113589,created_by,almien_coastlines,regular
28113631,source,PGS,regular
28113631,created_by,almien_coastlines,regular
28114034,source,PGS,regular
28114034,created_by,almien_coastlines,regular
28114057,source,PGS,regular
28114057,created_by,almien_coastlines,regular
28114151,source,PGS,regular
28114151,created_by,almien_coastlines,regular
28114213,source,PGS,regular
28114213,created_by,almien_coastlines,regular
28114288,source,PGS,regular
28114288,created_by,almien_coastlines,regular
28114350,source,PGS,regular
28114350,created_by,almien_coastlines,regular
28114534,source,PGS,regular
28114534,created_by,almien_coastlines,regular
28114709,source,PGS,regular
28114709,created_by,almien_coastlines,regular
28114743,source,PGS,regular
28114743,created_by,almien_coastlines,regular
28114771,source,PGS,regular
28114771,created_by,almien_coastlines,regular
28114829,source,PGS,regular
28114829,created_by,almien_coastlines,regular
28114848,source,PGS,regular
28114848,created_by,almien_coastlines,regular
28114911,source,PGS,regular
28114911,created_by,almien_coastlines,regular
28114949,source,PGS,regular
28114949,created_by,almien_coastlines,regular
28115045,source,PGS,regular
28115045,created_by,almien_coastlines,regular
28115151,source,PGS,regular
28115151,created_by,almien_coastlines,regular
28115297,source,PGS,regular
28115297,created_by,almien_coastlines,regular
28115325,source,PGS,regular
28115325,created_by,almien_coastlines,regular
28115363,source,PGS,regular
28115363,created_by,almien_coastlines,regular
28115410,source,PGS,regular
28115410,created_by,almien_coastlines,regular
28115456,source,PGS,regular
28115456,created_by,almien_coastlines,regular
28115513,source,PGS,regular
28115513,created_by,almien_coastlines,regular
28115577,source,PGS,regular
28115577,created_by,almien_coastlines,regular
28115678,source,PGS,regular
28115717,source,PGS,regular
28115717,created_by,almien_coastlines,regular
28118607,source,PGS,regular
28119054,source,PGS,regular
28119054,created_by,almien_coastlines,regular
28120025,source,PGS,regular
28120025,created_by,almien_coastlines,regular
28120048,source,PGS,regular
28120048,created_by,almien_coastlines,regular
28120073,source,PGS,regular
28120073,created_by,almien_coastlines,regular
28120106,source,PGS,regular
28120106,created_by,almien_coastlines,regular
28120150,source,PGS,regular
28120150,created_by,almien_coastlines,regular
28120243,source,PGS,regular
28120243,created_by,almien_coastlines,regular
28120286,source,PGS,regular
28120286,created_by,almien_coastlines,regular
28120463,source,PGS,regular
28120485,source,PGS,regular
28120485,created_by,almien_coastlines,regular
28120561,source,PGS,regular
28120561,created_by,almien_coastlines,regular
28120590,source,PGS,regular
28120590,created_by,almien_coastlines,regular
28120631,source,PGS,regular
28120631,created_by,almien_coastlines,regular
28120686,source,PGS,regular
28120686,created_by,almien_coastlines,regular
28120773,source,PGS,regular
28120773,created_by,almien_coastlines,regular
28120810,source,PGS,regular
28120810,created_by,almien_coastlines,regular
28120855,source,PGS,regular
28120855,created_by,almien_coastlines,regular
28120880,source,PGS,regular
28120880,created_by,almien_coastlines,regular
28120910,source,PGS,regular
28120910,created_by,almien_coastlines,regular
28120948,source,PGS,regular
28120948,created_by,almien_coastlines,regular
28120982,source,PGS,regular
28120982,created_by,almien_coastlines,regular
28121000,source,PGS,regular
28121000,created_by,almien_coastlines,regular
28121038,source,PGS,regular
28121038,created_by,almien_coastlines,regular
28121238,source,PGS,regular
28121238,created_by,almien_coastlines,regular
28121256,source,PGS,regular
28121256,created_by,almien_coastlines,regular
28121308,source,PGS,regular
28121334,source,PGS,regular
28121334,created_by,almien_coastlines,regular
28121361,source,PGS,regular
28121361,created_by,almien_coastlines,regular
28121397,source,PGS,regular
28121397,created_by,almien_coastlines,regular
28121420,source,PGS,regular
28121420,created_by,almien_coastlines,regular
28121437,source,PGS,regular
28121437,created_by,almien_coastlines,regular
28121452,source,PGS,regular
28121452,created_by,almien_coastlines,regular
28121475,source,PGS,regular
28121475,created_by,almien_coastlines,regular
28121642,source,PGS,regular
28121642,created_by,almien_coastlines,regular
28121737,source,PGS,regular
28121737,created_by,almien_coastlines,regular
28121786,source,PGS,regular
28121786,created_by,almien_coastlines,regular
28122628,source,PGS,regular
28122628,created_by,almien_coastlines,regular
28122747,source,PGS,regular
28122762,source,PGS,regular
28122895,source,PGS,regular
28123004,source,PGS,regular
28151924,source,PGS,regular
28151924,created_by,almien_coastlines,regular
28156426,source,PGS,regular
28156426,created_by,almien_coastlines,regular
28161685,source,PGS,regular
28161685,created_by,almien_coastlines,regular
28163696,source,PGS,regular
28163739,source,PGS,regular
28163739,created_by,almien_coastlines,regular
28163848,source,PGS,regular
28163888,source,PGS,regular
28163905,source,PGS,regular
28163925,source,PGS,regular
28163943,source,PGS,regular
28163943,created_by,almien_coastlines,regular
28164048,source,PGS,regular
28164048,created_by,almien_coastlines,regular
28164129,source,PGS,regular
28164129,created_by,almien_coastlines,regular
28164710,source,PGS,regular
28164777,source,PGS,regular
28164935,source,PGS,regular
28165030,source,PGS,regular
28165102,source,PGS,regular
28165322,source,PGS,regular
28165322,created_by,almien_coastlines,regular
28165945,source,PGS,regular
28166933,source,PGS,regular
28166933,created_by,almien_coastlines,regular
28167052,source,PGS,regular
28167052,created_by,almien_coastlines,regular
28167187,source,PGS,regular
28167187,created_by,almien_coastlines,regular
28167298,source,PGS,regular
28167298,created_by,almien_coastlines,regular
28167407,source,PGS,regular
28167407,created_by,almien_coastlines,regular
28167490,source,PGS,regular
28167490,created_by,almien_coastlines,regular
28167583,source,PGS,regular
28167583,created_by,almien_coastlines,regular
28167668,source,PGS,regular
28167668,created_by,almien_coastlines,regular
28167757,source,PGS,regular
28167757,created_by,almien_coastlines,regular
28167863,source,PGS,regular
28167863,created_by,almien_coastlines,regular
28167952,source,PGS,regular
28167952,created_by,almien_coastlines,regular
28168265,source,PGS,regular
28168265,created_by,almien_coastlines,regular
28168338,source,PGS,regular
28168338,created_by,almien_coastlines,regular
28168402,source,PGS,regular
28168402,created_by,almien_coastlines,regular
28168487,source,PGS,regular
28168487,created_by,almien_coastlines,regular
28168579,source,PGS,regular
28168660,source,PGS,regular
28168660,created_by,almien_coastlines,regular
28168754,source,PGS,regular
28168754,created_by,almien_coastlines,regular
28168847,source,PGS,regular
28168847,created_by,almien_coastlines,regular
28168959,source,PGS,regular
28168959,created_by,almien_coastlines,regular
28169095,source,PGS,regular
28169095,created_by,almien_coastlines,regular
28169251,source,PGS,regular
28169251,created_by,almien_coastlines,regular
28169324,source,PGS,regular
28169375,source,PGS,regular
28169375,created_by,almien_coastlines,regular
28169447,source,PGS,regular
28169625,source,PGS,regular
28169729,source,PGS,regular
28169842,source,PGS,regular
28170019,source,PGS,regular
28170302,source,PGS,regular
28170413,source,PGS,regular
28170530,source,PGS,regular
28170619,source,PGS,regular
28170714,source,PGS,regular
28170803,source,PGS,regular
28170896,source,PGS,regular
28170983,source,PGS,regular
28171085,source,PGS,regular
28171202,source,PGS,regular
28171345,source,PGS,regular
28171529,source,PGS,regular
28171688,source,PGS,regular
28171704,source,PGS,regular
28171704,created_by,almien_coastlines,regular
28171723,source,PGS,regular
28171738,source,PGS,regular
28171738,created_by,almien_coastlines,regular
28171753,source,PGS,regular
28171753,created_by,almien_coastlines,regular
28171776,source,PGS,regular
28171776,created_by,almien_coastlines,regular
28171791,source,PGS,regular
28171791,created_by,almien_coastlines,regular
28171806,source,PGS,regular
28171806,created_by,almien_coastlines,regular
28171844,source,PGS,regular
28171844,created_by,almien_coastlines,regular
28171945,source,PGS,regular
28171945,created_by,almien_coastlines,regular
28171960,source,PGS,regular
28171960,created_by,almien_coastlines,regular
28171978,source,PGS,regular
28171978,created_by,almien_coastlines,regular
28172044,source,PGS,regular
28172044,created_by,almien_coastlines,regular
28172072,source,PGS,regular
28172072,created_by,almien_coastlines,regular
28172090,source,PGS,regular
28172090,created_by,almien_coastlines,regular
28172133,source,PGS,regular
28172133,created_by,almien_coastlines,regular
28172148,source,PGS,regular
28172148,created_by,almien_coastlines,regular
28172189,source,PGS,regular
28172189,created_by,almien_coastlines,regular
28172330,source,PGS,regular
28172330,created_by,almien_coastlines,regular
28172392,source,PGS,regular
28172392,created_by,almien_coastlines,regular
28172411,source,PGS,regular
28172411,created_by,almien_coastlines,regular
28172440,source,PGS,regular
28172440,created_by,almien_coastlines,regular
28172455,source,PGS,regular
28172455,created_by,almien_coastlines,regular
28172517,source,PGS,regular
28172517,created_by,almien_coastlines,regular
28172532,source,PGS,regular
28172532,created_by,almien_coastlines,regular
28172547,source,PGS,regular
28172547,created_by,almien_coastlines,regular
28173038,source,PGS,regular
28173038,created_by,almien_coastlines,regular
28173064,source,PGS,regular
28173087,source,PGS,regular
28173109,source,PGS,regular
28173291,source,PGS,regular
28173559,source,PGS,regular
28173704,source,PGS,regular
28173816,source,PGS,regular
28174323,source,PGS,regular
28174381,source,PGS,regular
28174410,source,PGS,regular
28174436,source,PGS,regular
28174454,source,PGS,regular
28174470,source,PGS,regular
28174565,source,PGS,regular
28174565,created_by,almien_coastlines,regular
28174675,source,PGS,regular
28174675,created_by,almien_coastlines,regular
28174789,source,PGS,regular
28174789,created_by,almien_coastlines,regular
28174911,source,PGS,regular
28174911,created_by,almien_coastlines,regular
28175022,source,PGS,regular
28175022,created_by,almien_coastlines,regular
28175109,source,PGS,regular
28175109,created_by,almien_coastlines,regular
28175420,source,PGS,regular
28175588,source,PGS,regular
28175887,source,PGS,regular
28176059,source,PGS,regular
28176233,source,PGS,regular
28176493,source,PGS,regular
28176879,source,PGS,regular
28177307,source,PGS,regular
28177724,source,PGS,regular
28178087,source,PGS,regular
28178241,source,PGS,regular
28178463,source,PGS,regular
28178745,source,PGS,regular
28178994,source,PGS,regular
28179155,source,PGS,regular
28179191,source,PGS,regular
28179191,created_by,almien_coastlines,regular
28179206,source,PGS,regular
28179206,created_by,almien_coastlines,regular
28179221,source,PGS,regular
28179240,source,PGS,regular
28179255,source,PGS,regular
28179270,source,PGS,regular
28179301,source,PGS,regular
28179332,source,PGS,regular
28179332,created_by,almien_coastlines,regular
28179352,source,PGS,regular
28179367,source,PGS,regular
28179382,source,PGS,regular
28179382,created_by,almien_coastlines,regular
28179421,source,PGS,regular
28179503,source,PGS,regular
28179567,source,PGS,regular
28179590,source,PGS,regular
28179739,source,PGS,regular
28179927,source,PGS,regular
28179973,source,PGS,regular
28179990,source,PGS,regular
28180005,source,PGS,regular
28180023,source,PGS,regular
28180041,source,PGS,regular
28180061,source,PGS,regular
28180131,source,PGS,regular
28180293,source,PGS,regular
28180414,source,PGS,regular
28180620,source,PGS,regular
28180746,source,PGS,regular
28180867,source,PGS,regular
28180994,source,PGS,regular
28181107,source,PGS,regular
28181253,source,PGS,regular
28181380,source,PGS,regular
28181486,source,PGS,regular
28181605,source,PGS,regular
28181752,source,PGS,regular
28181913,source,PGS,regular
28182113,source,PGS,regular
28182271,source,PGS,regular
28182271,created_by,almien_coastlines,regular
28182509,source,PGS,regular
28182509,created_by,almien_coastlines,regular
28182693,source,PGS,regular
28182693,created_by,almien_coastlines,regular
28182861,source,PGS,regular
28182861,created_by,almien_coastlines,regular
28182985,source,PGS,regular
28182985,created_by,almien_coastlines,regular
28183094,source,PGS,regular
28183094,created_by,almien_coastlines,regular
28183198,source,PGS,regular
28183198,created_by,almien_coastlines,regular
28183311,source,PGS,regular
28183311,created_by,almien_coastlines,regular
28183423,source,PGS,regular
28183423,created_by,almien_coastlines,regular
28183542,source,PGS,regular
28183542,created_by,almien_coastlines,regular
28183660,source,PGS,regular
28183660,created_by,almien_coastlines,regular
28183770,source,PGS,regular
28183770,created_by,almien_coastlines,regular
28183811,source,PGS,regular
28183811,created_by,almien_coastlines,regular
28183897,source,PGS,regular
28183897,created_by,almien_coastlines,regular
28183980,source,PGS,regular
28183980,created_by,almien_coastlines,regular
28184089,source,PGS,regular
28184089,created_by,almien_coastlines,regular
28184189,source,PGS,regular
28184189,created_by,almien_coastlines,regular
28184292,source,PGS,regular
28184292,created_by,almien_coastlines,regular
28184431,source,PGS,regular
28184431,created_by,almien_coastlines,regular
28184578,source,PGS,regular
28184578,created_by,almien_coastlines,regular
28184741,source,PGS,regular
28184741,created_by,almien_coastlines,regular
28184903,source,PGS,regular
28184903,created_by,almien_coastlines,regular
28185098,source,PGS,regular
28185098,created_by,almien_coastlines,regular
28185274,source,PGS,regular
28185274,created_by,almien_coastlines,regular
28185479,source,PGS,regular
28185479,created_by,almien_coastlines,regular
28185669,source,PGS,regular
28185852,source,PGS,regular
28185852,created_by,almien_coastlines,regular
28186048,source,PGS,regular
28186048,created_by,almien_coastlines,regular
28186268,source,PGS,regular
28186268,created_by,almien_coastlines,regular
28186442,source,PGS,regular
28186442,created_by,almien_coastlines,regular
28186633,source,PGS,regular
28186633,created_by,almien_coastlines,regular
28186804,source,PGS,regular
28186804,created_by,almien_coastlines,regular
28186951,source,PGS,regular
28186951,created_by,almien_coastlines,regular
28187357,source,PGS,regular
28187357,created_by,almien_coastlines,regular
28187514,source,PGS,regular
28187514,created_by,almien_coastlines,regular
28187677,source,PGS,regular
28187677,created_by,almien_coastlines,regular
28188019,source,PGS,regular
28188019,created_by,almien_coastlines,regular
28188947,source,PGS,regular
28188962,source,PGS,regular
28188977,source,PGS,regular
28188992,source,PGS,regular
28189046,source,PGS,regular
28189046,created_by,almien_coastlines,regular
28189066,source,PGS,regular
28189066,created_by,almien_coastlines,regular
28189092,source,PGS,regular
28189092,created_by,almien_coastlines,regular
28189109,source,PGS,regular
28189109,created_by,almien_coastlines,regular
28189126,source,PGS,regular
28189126,created_by,almien_coastlines,regular
28189142,source,PGS,regular
28189142,created_by,almien_coastlines,regular
28189176,source,PGS,regular
28189176,created_by,almien_coastlines,regular
28189194,source,PGS,regular
28189194,created_by,almien_coastlines,regular
28189223,source,PGS,regular
28189239,source,PGS,regular
28189239,created_by,almien_coastlines,regular
28189254,source,PGS,regular
28189254,created_by,almien_coastlines,regular
28189270,source,PGS,regular
28189270,created_by,almien_coastlines,regular
28189323,source,PGS,regular
28189323,created_by,almien_coastlines,regular
28189342,source,PGS,regular
28189342,created_by,almien_coastlines,regular
28189360,source,PGS,regular
28189360,created_by,almien_coastlines,regular
28189387,source,PGS,regular
28189387,created_by,almien_coastlines,regular
28189414,source,PGS,regular
28189414,created_by,almien_coastlines,regular
28189431,source,PGS,regular
28189431,created_by,almien_coastlines,regular
28189448,source,PGS,regular
28189448,created_by,almien_coastlines,regular
28189463,source,PGS,regular
28189463,created_by,almien_coastlines,regular
28189486,source,PGS,regular
28189486,created_by,almien_coastlines,regular
